Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario90042,2,2,4,2,1,5,4,1,1,4
Usuario90043,3,3,1,3,1,4,3,5,5,1
Usuario90044,4,4,5,1,5,5,5,2,3,3
Usuario90045,5,1,2,5,4,5,4,2,2,3
Usuario90046,3,5,3,3,4,5,5,3,5,4
Usuario90047,3,2,1,5,3,4,4,3,2,4
Usuario90048,3,5,5,4,5,2,1,1,2,5
Usuario90049,5,1,1,4,3,5,1,2,5,5
Usuario90050,4,4,4,3,3,2,2,1,2,5
Usuario90051,1,2,3,2,3,2,1,5,5,5
Usuario90052,3,1,5,1,3,5,2,2,1,3
Usuario90053,2,3,1,5,1,5,5,3,5,1
Usuario90054,5,3,2,4,2,2,2,3,2,2
Usuario90055,2,1,2,2,1,4,3,2,2,5
Usuario90056,5,5,4,5,3,2,4,4,3,4
Usuario90057,4,5,5,4,4,5,4,5,5,5
Usuario90058,1,2,5,4,5,3,5,4,5,1
Usuario90059,4,3,4,1,5,5,3,4,2,5
Usuario90060,4,1,2,1,1,4,1,2,2,1
Usuario90061,1,1,3,2,5,4,5,3,3,2
Usuario90062,2,2,2,4,3,3,4,3,4,2
Usuario90063,4,3,5,1,1,3,2,3,1,3
Usuario90064,1,3,4,5,3,3,5,3,2,2
Usuario90065,1,1,4,1,1,4,1,4,2,3
Usuario90066,4,3,1,3,5,2,5,3,1,2
Usuario90067,1,3,2,3,3,3,5,3,1,2
Usuario90068,2,3,1,2,2,2,5,3,4,4
Usuario90069,5,1,3,2,2,2,1,3,1,2
Usuario90070,4,5,5,1,5,3,3,2,5,1
Usuario90071,4,5,2,5,1,3,4,1,5,3
Usuario90072,5,2,5,5,3,1,1,1,5,3
Usuario90073,2,4,5,2,2,4,5,5,3,2
Usuario90074,4,4,4,1,4,5,3,4,2,5
Usuario90075,4,2,1,5,2,3,5,1,2,5
Usuario90076,2,1,4,4,2,1,1,5,3,4
Usuario90077,3,1,2,3,5,5,5,1,2,2
Usuario90078,2,2,4,2,4,2,2,5,4,2
Usuario90079,3,2,3,3,4,3,1,4,4,3
Usuario90080,2,5,2,3,3,5,5,1,4,1
Usuario90081,2,1,2,4,3,1,2,3,2,4
Usuario90082,3,1,3,4,2,2,2,2,4,1
Usuario90083,4,1,1,4,3,4,2,4,3,1
Usuario90084,4,3,4,4,5,1,2,1,5,1
Usuario90085,3,1,3,5,4,3,4,1,5,3
Usuario90086,3,1,1,1,2,4,1,5,2,3
Usuario90087,4,1,3,5,2,3,3,5,2,2
Usuario90088,1,1,2,5,4,5,5,2,5,4
Usuario90089,3,5,1,4,4,1,1,1,3,5
Usuario90090,3,3,3,2,1,5,2,3,3,1
Usuario90091,3,2,5,2,2,3,5,3,5,2
Usuario90092,2,1,2,3,1,1,3,4,2,5
Usuario90093,4,5,5,3,3,3,5,5,4,2
Usuario90094,5,4,4,2,1,5,3,1,1,5
Usuario90095,2,1,3,1,1,2,2,2,3,3
Usuario90096,2,5,1,5,5,5,3,5,3,3
Usuario90097,5,4,2,5,3,4,4,3,2,2
Usuario90098,1,3,4,5,5,5,2,3,1,1
Usuario90099,4,2,4,4,1,4,4,1,1,5
Usuario90100,1,2,3,4,4,3,1,2,2,1
Usuario90101,1,2,5,2,3,4,4,5,2,4
Usuario90102,1,5,5,2,1,3,1,5,1,3
Usuario90103,3,1,2,1,4,5,5,3,1,3
Usuario90104,5,5,3,4,2,1,4,1,1,4
Usuario90105,4,4,4,5,1,3,2,1,1,5
Usuario90106,5,3,2,4,4,3,3,1,5,5
Usuario90107,1,5,5,2,1,5,1,1,4,2
Usuario90108,1,3,4,3,4,5,4,5,3,3
Usuario90109,3,4,4,4,3,2,4,4,3,1
Usuario90110,2,5,5,5,3,3,1,3,3,1
Usuario90111,2,3,4,3,1,4,3,3,3,5
Usuario90112,2,1,2,3,5,1,4,4,3,1
Usuario90113,4,4,3,4,5,1,3,3,1,2
Usuario90114,4,2,1,5,1,4,5,2,1,2
Usuario90115,2,4,3,2,2,5,2,4,4,2
Usuario90116,2,2,4,2,5,4,1,1,4,3
Usuario90117,3,5,5,1,1,2,4,3,3,3
Usuario90118,1,2,5,4,4,1,1,2,3,3
Usuario90119,3,4,1,2,4,2,1,2,5,4
Usuario90120,2,2,1,1,4,3,4,1,1,3
Usuario90121,1,2,4,3,1,1,5,5,1,3
Usuario90122,4,2,3,3,4,4,2,2,3,5
Usuario90123,2,1,3,4,1,1,3,3,2,5
Usuario90124,3,4,5,3,3,4,2,2,2,3
Usuario90125,3,4,5,1,2,5,3,5,3,2
Usuario90126,3,3,1,5,3,4,1,2,2,5
Usuario90127,2,2,3,3,3,2,2,3,1,4
Usuario90128,4,4,2,5,3,3,5,4,2,4
Usuario90129,5,2,2,1,1,1,2,3,5,5
Usuario90130,2,1,4,5,1,1,2,5,5,1
Usuario90131,3,2,5,2,4,2,2,5,4,1
Usuario90132,4,4,4,4,2,2,1,3,4,2
Usuario90133,1,3,1,1,5,1,4,5,4,2
Usuario90134,5,5,5,3,3,3,5,4,5,4
Usuario90135,2,3,2,3,2,3,5,2,5,4
Usuario90136,4,2,5,4,1,3,5,5,3,2
Usuario90137,2,3,4,3,1,1,3,1,4,4
Usuario90138,4,1,2,5,2,1,1,4,4,5
Usuario90139,4,4,1,3,4,4,2,4,2,5
Usuario90140,2,2,5,1,3,2,3,5,3,1
Usuario90141,5,3,1,5,2,5,4,1,5,2
Usuario90142,4,5,3,4,5,5,2,2,5,4
Usuario90143,2,4,3,4,2,3,2,3,5,5
Usuario90144,5,4,2,2,5,1,2,5,2,3
Usuario90145,1,1,1,4,1,2,5,1,4,5
Usuario90146,4,5,2,3,1,2,1,1,5,3
Usuario90147,2,3,5,2,4,4,1,4,3,4
Usuario90148,2,3,3,3,1,3,2,4,4,2
Usuario90149,1,4,2,1,2,4,3,1,3,5
Usuario90150,1,3,4,4,1,1,3,4,3,5
Usuario90151,5,4,4,1,5,2,1,4,2,3
Usuario90152,2,2,4,1,2,1,2,5,2,1
Usuario90153,2,3,1,1,5,2,3,3,4,1
Usuario90154,5,5,4,5,5,5,3,3,4,5
Usuario90155,5,4,4,2,3,2,3,4,3,2
Usuario90156,3,2,5,3,5,5,5,5,2,5
Usuario90157,3,2,3,1,4,1,1,2,1,1
Usuario90158,2,2,2,1,1,5,1,1,4,5
Usuario90159,4,2,4,2,3,4,1,2,3,2
Usuario90160,2,2,4,5,2,3,2,3,4,4
Usuario90161,2,2,4,1,2,5,4,1,1,4
Usuario90162,4,4,2,3,2,3,3,3,1,4
Usuario90163,2,4,3,5,3,4,4,1,1,5
Usuario90164,4,4,4,5,2,3,3,1,3,4
Usuario90165,5,4,4,4,2,3,1,5,2,3
Usuario90166,4,5,1,2,1,1,2,3,3,4
Usuario90167,5,3,3,3,3,1,4,2,5,3
Usuario90168,3,4,4,1,4,5,2,1,5,5
Usuario90169,3,2,2,5,5,1,4,2,3,2
Usuario90170,3,5,2,3,5,4,4,1,1,2
Usuario90171,1,4,2,1,4,1,1,4,5,4
Usuario90172,4,5,2,1,2,5,3,3,4,5
Usuario90173,4,3,4,1,3,2,4,3,2,3
Usuario90174,2,5,1,4,2,5,1,2,1,2
Usuario90175,4,3,1,3,5,2,4,4,4,4
Usuario90176,3,5,2,3,3,4,1,5,1,2
Usuario90177,1,1,5,1,2,2,2,2,1,5
Usuario90178,1,4,4,1,2,3,4,2,5,3
Usuario90179,1,4,3,5,2,1,1,5,2,3
Usuario90180,2,1,4,3,4,2,3,5,1,3
Usuario90181,2,2,2,3,5,1,2,3,3,3
Usuario90182,1,5,3,1,1,5,4,3,3,2
Usuario90183,2,4,5,3,4,4,3,4,5,4
Usuario90184,3,5,4,4,1,3,4,3,3,3
Usuario90185,1,1,1,4,2,4,2,3,4,1
Usuario90186,3,2,5,5,2,4,2,2,3,5
Usuario90187,2,4,4,3,2,1,2,5,4,3
Usuario90188,5,1,2,1,1,2,4,4,2,2
Usuario90189,4,2,3,4,1,1,4,1,2,3
Usuario90190,5,2,4,2,4,1,4,2,4,1
Usuario90191,2,2,1,3,1,5,4,4,2,1
Usuario90192,5,5,1,3,4,5,5,3,5,3
Usuario90193,5,3,2,2,1,4,4,2,1,2
Usuario90194,4,3,5,3,1,4,3,2,4,2
Usuario90195,1,1,2,2,3,1,2,5,1,3
Usuario90196,1,4,1,5,4,5,5,2,1,3
Usuario90197,4,3,1,1,1,3,4,3,1,4
Usuario90198,1,4,4,4,1,1,3,5,3,1
Usuario90199,1,5,4,3,1,1,2,5,2,2
Usuario90200,3,4,3,3,1,5,1,3,1,1
Usuario90201,1,5,4,1,4,4,4,2,3,2
Usuario90202,1,2,3,3,4,1,5,4,5,2
Usuario90203,3,1,4,5,4,3,4,3,3,1
Usuario90204,5,5,5,2,1,2,5,2,4,4
Usuario90205,4,1,5,4,4,5,4,1,5,1
Usuario90206,4,4,3,1,1,3,5,2,4,1
Usuario90207,4,3,4,5,1,4,4,2,3,2
Usuario90208,3,4,5,1,2,1,4,2,5,2
Usuario90209,2,3,4,3,4,5,4,4,4,5
Usuario90210,2,4,1,5,5,5,1,5,3,4
Usuario90211,5,2,4,1,1,4,5,4,4,5
Usuario90212,2,2,5,4,1,2,5,5,3,5
Usuario90213,2,1,4,2,1,3,5,2,3,1
Usuario90214,1,3,1,1,3,2,2,3,3,3
Usuario90215,3,4,3,3,2,4,1,3,3,1
Usuario90216,4,2,1,1,4,2,5,5,2,3
Usuario90217,2,3,2,3,5,5,4,4,4,3
Usuario90218,5,3,3,4,5,4,2,3,2,5
Usuario90219,4,5,2,1,1,4,2,4,4,1
Usuario90220,1,2,3,1,1,3,3,4,3,4
Usuario90221,2,1,2,3,4,1,1,2,2,5
Usuario90222,3,4,4,5,5,4,4,4,5,4
Usuario90223,2,5,5,5,2,3,3,1,3,4
Usuario90224,1,5,1,3,5,4,2,3,1,5
Usuario90225,3,4,4,1,4,1,5,5,3,1
Usuario90226,2,5,4,1,4,4,1,3,1,1
Usuario90227,3,5,5,3,1,4,4,2,5,5
Usuario90228,3,3,2,4,4,1,3,1,2,3
Usuario90229,1,4,3,4,3,4,2,4,4,2
Usuario90230,2,2,4,3,3,5,4,1,4,5
Usuario90231,5,5,1,2,2,3,4,5,2,2
Usuario90232,1,2,2,4,3,2,4,1,5,4
Usuario90233,1,2,5,4,4,4,3,2,1,3
Usuario90234,1,4,2,2,5,3,3,5,2,5
Usuario90235,3,2,4,2,5,3,4,4,4,1
Usuario90236,5,2,1,3,5,2,1,3,2,3
Usuario90237,1,4,5,4,3,5,1,3,5,4
Usuario90238,3,1,2,2,4,5,3,4,4,4
Usuario90239,4,4,3,2,4,2,5,5,1,4
Usuario90240,1,3,3,3,5,3,2,4,5,4
Usuario90241,2,2,5,2,1,3,4,3,4,2
Usuario90242,1,2,1,1,4,3,1,2,3,2
Usuario90243,3,1,4,4,5,5,1,2,4,3
Usuario90244,2,1,5,4,5,1,3,5,1,3
Usuario90245,5,5,5,5,5,2,2,3,5,3
Usuario90246,2,4,5,1,3,1,2,1,2,5
Usuario90247,1,5,4,1,4,5,5,3,5,5
Usuario90248,4,3,5,1,3,1,2,3,1,5
Usuario90249,5,3,4,2,1,3,5,1,1,5
Usuario90250,2,2,1,2,3,4,2,4,2,5
Usuario90251,1,5,4,2,5,3,5,3,1,5
Usuario90252,2,2,3,1,4,1,5,4,5,3
Usuario90253,5,5,5,5,1,1,3,4,3,5
Usuario90254,4,4,4,5,5,4,1,5,1,3
Usuario90255,3,4,2,5,2,4,2,5,2,1
Usuario90256,1,2,3,5,5,3,1,1,3,2
Usuario90257,3,1,4,5,2,5,1,1,2,3
Usuario90258,1,3,5,4,2,2,2,2,1,4
Usuario90259,5,3,4,1,1,4,1,1,5,2
Usuario90260,2,2,2,3,2,5,5,4,4,3
Usuario90261,3,4,4,1,2,5,3,1,5,5
Usuario90262,5,5,2,5,5,1,1,2,4,5
Usuario90263,3,4,2,1,5,1,5,2,2,3
Usuario90264,1,4,1,2,5,5,5,4,5,5
Usuario90265,4,2,2,2,4,1,3,3,1,5
Usuario90266,5,4,1,5,4,3,1,4,4,4
Usuario90267,3,4,1,3,1,4,4,2,5,4
Usuario90268,5,5,4,5,1,1,1,5,2,4
Usuario90269,5,5,2,2,1,4,4,3,3,2
Usuario90270,3,5,1,5,1,2,5,2,2,5
Usuario90271,1,2,4,2,3,3,1,1,2,2
Usuario90272,3,3,1,2,4,5,2,4,2,4
Usuario90273,4,2,4,4,3,1,1,3,3,2
Usuario90274,3,1,1,4,1,5,4,1,4,4
Usuario90275,5,3,1,3,3,4,4,2,5,2
Usuario90276,1,3,2,4,1,4,1,4,1,1
Usuario90277,4,2,5,3,4,5,4,1,4,5
Usuario90278,3,3,2,4,4,1,1,4,1,5
Usuario90279,4,2,2,1,2,5,4,2,5,1
Usuario90280,2,3,2,2,4,4,5,3,5,4
Usuario90281,3,1,5,1,1,4,4,5,1,3
Usuario90282,3,4,3,3,2,3,1,3,1,5
Usuario90283,2,3,3,2,5,4,5,2,4,2
Usuario90284,1,3,1,2,2,2,1,5,1,1
Usuario90285,3,4,3,3,1,5,2,1,1,1
Usuario90286,1,4,4,2,3,4,5,4,5,1
Usuario90287,2,4,3,1,1,3,5,2,3,2
Usuario90288,4,2,2,1,2,1,1,4,4,4
Usuario90289,1,5,5,4,3,3,2,4,4,5
Usuario90290,2,2,1,3,3,5,4,5,3,1
Usuario90291,3,3,4,3,4,3,2,5,1,4
Usuario90292,4,2,4,4,5,2,3,5,2,2
Usuario90293,5,5,3,4,3,2,4,3,3,2
Usuario90294,4,2,2,1,2,4,1,3,1,3
Usuario90295,3,4,5,4,4,5,3,4,5,4
Usuario90296,2,2,4,4,4,5,1,4,1,3
Usuario90297,2,1,5,5,2,4,5,4,3,1
Usuario90298,2,2,1,2,3,2,4,3,2,1
Usuario90299,2,5,3,2,4,1,5,1,4,4
Usuario90300,2,3,2,5,1,4,1,4,5,2
Usuario90301,3,1,2,5,4,5,4,1,1,3
Usuario90302,3,2,4,5,4,1,3,4,1,1
Usuario90303,3,4,5,4,3,4,4,5,3,4
Usuario90304,4,5,2,5,5,1,2,2,4,2
Usuario90305,5,1,3,2,5,3,3,1,2,4
Usuario90306,3,5,2,4,3,4,2,4,5,2
Usuario90307,4,1,5,3,1,2,4,2,1,1
Usuario90308,4,1,4,3,2,1,5,2,2,3
Usuario90309,5,5,4,2,1,4,3,1,2,3
Usuario90310,1,2,5,5,1,3,4,4,3,4
Usuario90311,1,4,4,5,3,5,4,3,1,3
Usuario90312,4,2,2,5,1,4,5,1,4,4
Usuario90313,5,4,5,4,5,2,5,3,3,5
Usuario90314,5,5,4,3,3,5,2,2,1,1
Usuario90315,3,5,3,5,5,2,1,2,2,4
Usuario90316,1,4,2,3,2,1,5,1,3,4
Usuario90317,2,5,5,2,2,1,5,3,1,5
Usuario90318,1,5,2,2,5,2,3,1,3,1
Usuario90319,1,1,4,4,1,4,2,1,5,3
Usuario90320,2,4,3,4,1,2,1,3,5,1
Usuario90321,3,2,1,1,2,3,4,3,1,3
Usuario90322,5,4,4,5,5,5,3,5,5,5
Usuario90323,2,4,2,4,2,4,2,2,1,4
Usuario90324,5,1,5,3,2,3,4,3,3,2
Usuario90325,4,2,4,1,4,4,1,4,4,4
Usuario90326,3,2,2,5,3,2,1,5,3,3
Usuario90327,4,4,1,3,5,2,3,1,5,4
Usuario90328,5,4,5,4,2,2,3,5,3,3
Usuario90329,3,5,5,2,5,5,2,2,5,4
Usuario90330,1,4,5,2,1,3,5,5,3,2
Usuario90331,3,4,4,3,4,4,4,1,5,5
Usuario90332,2,5,2,1,3,5,3,4,3,1
Usuario90333,5,1,4,1,3,2,5,4,2,4
Usuario90334,3,2,5,3,3,4,5,3,2,3
Usuario90335,2,4,4,5,3,2,2,2,5,3
Usuario90336,3,1,1,5,3,3,5,3,5,1
Usuario90337,5,3,2,1,3,3,5,4,5,4
Usuario90338,1,5,5,1,1,5,4,1,2,5
Usuario90339,5,4,5,1,2,1,4,4,3,4
Usuario90340,4,4,1,1,3,4,4,3,3,4
Usuario90341,3,1,1,4,2,2,1,4,4,3
Usuario90342,2,1,1,3,5,5,5,2,1,3
Usuario90343,3,4,5,5,4,5,3,3,1,4
Usuario90344,4,3,4,4,1,3,3,2,5,4
Usuario90345,2,5,1,4,2,3,4,2,2,2
Usuario90346,1,3,1,5,2,5,2,2,5,5
Usuario90347,1,5,2,1,2,5,4,3,1,1
Usuario90348,3,2,5,3,2,5,1,1,3,2
Usuario90349,3,2,2,5,2,1,1,4,2,3
Usuario90350,4,1,2,5,4,3,4,4,4,1
Usuario90351,2,5,3,1,2,4,2,1,4,3
Usuario90352,4,1,5,4,4,4,5,5,3,5
Usuario90353,1,5,1,2,4,1,5,5,3,1
Usuario90354,4,5,4,5,1,3,1,1,4,5
Usuario90355,4,2,3,1,1,2,2,4,1,4
Usuario90356,5,2,4,3,1,4,3,1,3,5
Usuario90357,4,2,3,3,5,5,1,3,1,1
Usuario90358,5,1,3,5,4,1,4,1,1,3
Usuario90359,2,1,5,4,4,5,3,2,2,4
Usuario90360,1,5,2,4,4,5,3,3,4,2
Usuario90361,2,4,5,4,1,3,3,3,4,5
Usuario90362,2,4,4,4,4,2,5,5,4,1
Usuario90363,2,1,2,2,5,5,2,1,4,4
Usuario90364,3,5,4,1,5,4,2,3,5,4
Usuario90365,4,1,2,4,3,5,4,2,1,2
Usuario90366,3,1,4,3,3,3,3,3,5,4
Usuario90367,2,1,5,1,2,5,5,5,3,2
Usuario90368,2,5,1,2,5,2,5,2,2,5
Usuario90369,5,4,5,4,5,5,2,1,4,2
Usuario90370,5,1,1,5,4,5,2,2,5,5
Usuario90371,3,2,3,3,4,2,1,4,5,1
Usuario90372,5,4,3,5,3,2,2,4,2,3
Usuario90373,2,5,3,3,4,4,5,2,2,4
Usuario90374,4,1,1,1,3,3,1,5,5,2
Usuario90375,2,2,1,2,1,4,3,5,5,2
Usuario90376,5,5,5,1,5,3,4,1,1,5
Usuario90377,3,1,5,4,4,4,2,5,1,2
Usuario90378,5,5,3,5,5,2,4,2,1,5
Usuario90379,2,1,3,5,3,4,4,2,2,5
Usuario90380,5,4,1,1,5,4,2,4,5,1
Usuario90381,1,1,3,4,2,3,2,1,2,2
Usuario90382,4,1,4,3,5,1,2,1,2,4
Usuario90383,4,5,5,2,1,1,4,5,4,4
Usuario90384,1,2,4,2,3,1,2,1,5,5
Usuario90385,4,4,2,2,4,5,4,2,2,3
Usuario90386,1,2,5,3,1,1,3,3,2,2
Usuario90387,5,4,3,2,4,2,3,4,2,2
Usuario90388,1,4,5,2,1,3,5,1,1,5
Usuario90389,4,3,4,3,1,2,2,1,2,4
Usuario90390,3,2,4,5,2,1,4,1,5,2
Usuario90391,5,1,2,2,2,3,4,5,1,2
Usuario90392,2,5,1,4,3,2,4,1,4,1
Usuario90393,1,1,5,1,4,1,3,1,3,3
Usuario90394,5,1,2,4,4,4,1,3,3,4
Usuario90395,5,3,2,5,4,3,5,1,3,5
Usuario90396,2,1,4,4,3,5,4,3,3,2
Usuario90397,4,2,4,3,5,5,4,4,1,4
Usuario90398,3,5,5,2,2,4,1,3,3,2
Usuario90399,1,5,5,1,1,4,3,4,3,3
Usuario90400,1,5,1,2,4,5,3,3,4,4
Usuario90401,2,2,5,4,5,4,3,3,5,5
Usuario90402,5,3,5,1,3,1,5,2,3,2
Usuario90403,5,1,4,2,3,2,4,2,4,4
Usuario90404,5,1,5,1,1,1,4,4,2,2
Usuario90405,4,4,5,1,5,4,3,2,1,1
Usuario90406,1,1,2,5,4,1,5,4,2,3
Usuario90407,4,4,4,4,1,1,2,4,5,2
Usuario90408,4,4,1,2,5,4,3,2,4,2
Usuario90409,3,5,2,3,1,3,1,5,3,1
Usuario90410,3,2,4,4,4,4,5,2,2,1
Usuario90411,4,4,4,3,2,1,2,5,3,2
Usuario90412,5,1,3,3,1,3,5,5,5,4
Usuario90413,4,1,4,2,4,3,3,1,2,1
Usuario90414,2,3,5,5,4,1,4,1,4,4
Usuario90415,5,3,1,3,4,3,2,5,2,1
Usuario90416,1,5,2,5,4,2,5,5,5,3
Usuario90417,2,3,2,1,5,1,2,5,2,3
Usuario90418,4,5,2,5,3,3,2,1,1,2
Usuario90419,4,3,4,2,2,3,5,5,2,5
Usuario90420,5,3,5,4,1,5,5,1,1,5
Usuario90421,4,3,2,1,3,3,4,2,1,2
Usuario90422,5,2,5,2,3,1,5,1,5,3
Usuario90423,4,3,3,2,5,1,2,5,2,2
Usuario90424,4,4,2,1,5,3,2,5,2,1
Usuario90425,2,4,3,4,1,2,5,5,2,2
Usuario90426,3,3,5,3,1,3,4,2,4,5
Usuario90427,5,4,4,2,1,4,5,2,4,1
Usuario90428,2,5,4,2,1,3,2,3,1,4
Usuario90429,4,1,3,2,4,2,4,2,5,4
Usuario90430,3,5,3,4,2,2,1,1,1,3
Usuario90431,4,5,3,2,5,2,2,4,5,3
Usuario90432,2,1,4,2,1,4,2,3,4,3
Usuario90433,3,1,2,3,5,5,1,5,1,3
Usuario90434,4,1,4,5,3,1,4,2,1,4
Usuario90435,5,3,1,3,1,4,4,4,1,2
Usuario90436,3,2,2,3,3,1,3,3,1,2
Usuario90437,2,5,5,1,2,5,1,1,2,5
Usuario90438,1,5,3,1,5,2,5,2,1,5
Usuario90439,4,2,3,2,2,2,5,4,3,1
Usuario90440,5,2,2,4,5,5,4,2,1,4
Usuario90441,1,5,3,5,3,3,3,1,3,2
Usuario90442,4,4,2,4,3,1,2,4,3,1
Usuario90443,5,3,3,2,3,4,1,3,1,2
Usuario90444,4,5,4,5,2,5,4,2,2,3
Usuario90445,3,1,1,2,5,5,1,3,2,4
Usuario90446,3,5,5,5,5,3,3,3,1,2
Usuario90447,5,3,2,4,5,4,1,1,2,5
Usuario90448,5,3,5,5,1,4,1,2,2,4
Usuario90449,1,4,3,5,4,3,4,5,1,3
Usuario90450,5,3,1,5,5,3,4,3,5,2
Usuario90451,5,2,2,4,1,5,5,4,2,1
Usuario90452,2,4,1,3,1,2,1,2,4,2
Usuario90453,4,3,2,3,2,2,3,1,1,4
Usuario90454,4,5,4,1,5,2,5,1,2,3
Usuario90455,2,5,1,2,1,1,3,5,1,1
Usuario90456,2,4,2,2,3,5,3,4,4,2
Usuario90457,1,1,2,1,1,4,5,5,4,4
Usuario90458,4,4,4,4,5,3,5,4,3,3
Usuario90459,4,2,5,1,4,2,1,3,5,4
Usuario90460,5,4,5,1,3,1,2,5,4,5
Usuario90461,4,3,4,5,2,5,4,2,2,1
Usuario90462,4,5,2,4,1,4,2,3,3,5
Usuario90463,2,3,3,3,3,5,4,2,1,4
Usuario90464,2,4,4,3,4,2,4,2,5,1
Usuario90465,5,4,4,3,2,4,4,3,1,2
Usuario90466,5,2,1,2,4,3,2,4,1,3
Usuario90467,2,5,2,2,4,1,4,5,5,4
Usuario90468,3,4,4,1,1,4,5,2,4,4
Usuario90469,2,5,3,3,4,2,3,2,1,1
Usuario90470,1,5,5,4,4,3,1,1,5,4
Usuario90471,3,4,4,3,4,5,2,5,5,5
Usuario90472,3,3,2,5,1,5,1,2,2,2
Usuario90473,2,5,1,4,5,2,3,4,1,4
Usuario90474,3,2,5,2,3,2,4,2,4,1
Usuario90475,3,1,3,2,3,4,3,3,2,2
Usuario90476,2,2,4,3,3,2,2,5,3,4
Usuario90477,3,1,2,3,4,1,2,2,5,4
Usuario90478,1,5,2,5,3,1,5,2,2,5
Usuario90479,3,4,2,4,3,2,4,3,5,1
Usuario90480,2,5,1,1,4,1,5,4,5,5
Usuario90481,2,3,2,5,4,4,4,2,4,4
Usuario90482,5,3,1,4,5,2,4,1,5,4
Usuario90483,4,1,2,1,4,2,4,3,1,1
Usuario90484,5,2,1,4,3,5,2,3,4,5
Usuario90485,1,3,3,2,2,3,4,5,5,4
Usuario90486,5,1,2,3,1,3,5,3,5,2
Usuario90487,1,5,2,2,1,1,2,5,4,4
Usuario90488,3,5,4,4,2,1,4,3,2,4
Usuario90489,4,4,3,1,2,2,2,3,1,3
Usuario90490,5,2,4,4,3,4,3,4,2,5
Usuario90491,3,3,3,5,2,2,2,4,2,3
Usuario90492,3,4,4,4,1,1,4,5,4,2
Usuario90493,4,2,3,5,2,5,3,4,2,4
Usuario90494,2,1,5,4,3,2,3,1,3,5
Usuario90495,5,5,2,5,4,1,3,5,2,1
Usuario90496,2,1,4,2,3,2,1,3,5,3
Usuario90497,2,2,5,2,4,1,4,1,2,1
Usuario90498,2,4,3,4,1,3,1,5,4,4
Usuario90499,2,3,3,2,3,4,5,1,2,3
Usuario90500,3,4,4,5,3,4,2,5,5,2
Usuario90501,3,2,3,1,2,3,1,2,5,5
Usuario90502,1,1,2,5,2,2,5,1,3,4
Usuario90503,1,4,1,4,3,2,1,4,5,1
Usuario90504,4,3,5,1,4,4,4,1,4,4
Usuario90505,2,5,1,3,2,2,1,2,4,4
Usuario90506,5,4,2,4,3,5,2,2,4,2
Usuario90507,4,2,2,2,5,5,4,3,3,1
Usuario90508,5,3,2,1,1,5,3,3,2,1
Usuario90509,4,1,1,2,5,5,5,3,3,5
Usuario90510,5,3,2,1,1,1,1,2,4,5
Usuario90511,5,5,1,5,1,1,3,3,4,5
Usuario90512,3,3,1,3,4,1,1,5,4,1
Usuario90513,2,4,1,1,3,1,4,3,5,5
Usuario90514,5,5,3,5,3,1,2,4,1,1
Usuario90515,1,4,4,4,4,2,5,3,3,5
Usuario90516,2,3,3,4,4,1,3,2,4,1
Usuario90517,2,4,5,4,5,3,5,1,1,4
Usuario90518,1,5,3,3,3,2,5,3,3,4
Usuario90519,3,1,3,5,3,1,4,2,5,4
Usuario90520,3,2,4,4,3,3,4,4,5,3
Usuario90521,3,5,3,1,4,2,2,2,1,5
Usuario90522,2,3,4,2,1,2,4,3,2,1
Usuario90523,2,4,3,3,5,1,3,3,2,3
Usuario90524,4,4,3,1,2,4,4,3,5,5
Usuario90525,2,3,2,3,5,2,5,2,3,2
Usuario90526,2,5,1,1,2,3,3,5,3,4
Usuario90527,4,5,5,4,1,4,4,3,1,5
Usuario90528,2,5,5,2,3,5,4,5,5,3
Usuario90529,1,1,5,2,5,3,2,2,5,3
Usuario90530,2,4,1,2,2,2,5,3,5,4
Usuario90531,3,2,1,1,1,3,3,5,2,3
Usuario90532,4,2,3,3,4,4,2,2,1,2
Usuario90533,4,3,4,5,2,5,3,2,5,3
Usuario90534,5,3,4,5,1,3,1,2,2,2
Usuario90535,3,2,1,2,1,1,5,5,5,5
Usuario90536,1,4,4,3,2,4,5,5,3,2
Usuario90537,3,5,4,2,1,3,4,2,2,5
Usuario90538,3,5,4,3,2,4,4,2,3,5
Usuario90539,2,5,4,5,4,1,5,2,2,4
Usuario90540,3,2,2,4,3,3,2,4,1,2
Usuario90541,1,3,3,1,1,1,5,5,1,4
Usuario90542,2,2,3,3,3,3,5,4,4,1
Usuario90543,2,3,5,4,3,3,2,5,3,5
Usuario90544,1,1,2,1,5,2,1,1,5,2
Usuario90545,5,5,3,5,3,1,1,5,1,2
Usuario90546,4,5,5,5,5,5,2,5,4,2
Usuario90547,1,2,3,4,5,1,2,5,5,4
Usuario90548,3,1,4,1,5,4,1,3,5,1
Usuario90549,4,3,5,2,5,4,1,1,3,2
Usuario90550,1,5,2,4,5,2,2,4,5,1
Usuario90551,5,3,3,2,2,1,1,4,5,3
Usuario90552,2,5,1,4,5,3,2,4,5,3
Usuario90553,3,5,2,2,1,3,5,3,2,3
Usuario90554,3,2,5,5,3,2,2,4,5,1
Usuario90555,4,3,2,5,4,4,1,1,4,5
Usuario90556,5,3,5,3,3,4,2,4,3,5
