Usuario,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10
Usuario8033,2,4,5,4,5,3,2,2,5,4
Usuario8034,1,3,3,1,5,4,3,3,3,4
Usuario8035,1,4,4,3,4,1,3,5,4,2
Usuario8036,3,1,2,5,3,2,5,5,5,5
Usuario8037,5,3,3,2,4,1,4,2,3,4
Usuario8038,3,1,3,4,5,5,3,2,4,3
Usuario8039,3,3,3,2,3,5,5,3,2,4
Usuario8040,5,1,2,5,1,4,5,5,2,2
Usuario8041,2,1,5,5,5,1,3,4,3,5
Usuario8042,4,4,3,5,1,1,5,1,5,1
Usuario8043,5,5,1,5,3,4,2,5,2,4
Usuario8044,5,3,4,4,4,3,2,4,2,3
Usuario8045,2,1,1,1,5,2,5,4,5,3
Usuario8046,4,4,4,4,1,1,4,1,2,1
Usuario8047,1,3,5,4,5,1,5,2,1,5
Usuario8048,1,5,2,4,3,4,5,2,5,4
Usuario8049,5,4,1,2,3,1,3,4,1,3
Usuario8050,4,5,1,1,2,1,2,1,3,2
Usuario8051,5,3,3,5,4,5,3,1,5,2
Usuario8052,4,2,2,5,2,1,5,3,4,1
Usuario8053,2,3,5,2,3,4,3,2,3,5
Usuario8054,5,2,2,4,5,3,5,4,1,1
Usuario8055,3,3,4,3,1,5,4,4,4,4
Usuario8056,2,1,1,5,5,3,5,2,1,5
Usuario8057,2,5,2,2,4,3,3,1,3,5
Usuario8058,5,2,1,2,1,2,2,1,3,3
Usuario8059,4,5,3,3,3,3,3,4,2,4
Usuario8060,1,4,1,5,5,1,4,1,3,5
Usuario8061,1,2,5,3,4,4,5,2,3,3
Usuario8062,4,2,5,5,5,5,5,1,5,4
Usuario8063,1,1,3,2,5,5,5,1,1,3
Usuario8064,1,3,4,3,4,4,3,2,4,1
Usuario8065,3,1,5,3,3,1,1,5,2,3
Usuario8066,2,5,1,5,3,4,4,2,5,1
Usuario8067,5,4,5,5,2,5,3,4,5,4
Usuario8068,4,5,1,3,1,4,1,4,5,4
Usuario8069,4,1,2,5,1,4,5,3,4,4
Usuario8070,5,3,2,3,3,4,5,3,2,2
Usuario8071,1,1,1,1,3,5,1,1,1,2
Usuario8072,2,2,4,3,3,4,5,3,5,4
Usuario8073,5,3,5,5,4,5,2,1,2,5
Usuario8074,2,5,3,2,1,4,1,1,5,5
Usuario8075,1,4,5,4,5,3,1,4,1,3
Usuario8076,5,3,4,4,1,1,4,4,5,5
Usuario8077,1,2,1,1,3,5,1,3,5,2
Usuario8078,1,4,4,4,1,5,3,3,3,3
Usuario8079,2,1,4,3,1,1,3,5,1,1
Usuario8080,1,2,4,3,5,1,3,4,2,3
Usuario8081,1,4,4,4,3,4,1,1,1,3
Usuario8082,3,5,4,1,3,5,2,5,3,2
Usuario8083,2,4,5,5,2,2,5,4,2,1
Usuario8084,4,1,1,3,3,3,2,5,2,3
Usuario8085,5,1,5,5,3,4,2,4,2,2
Usuario8086,3,1,2,3,2,4,4,2,5,2
Usuario8087,4,1,3,2,4,5,5,4,3,2
Usuario8088,3,3,1,4,2,3,4,4,1,3
Usuario8089,3,3,5,2,4,2,3,4,3,5
Usuario8090,5,2,1,4,3,4,4,3,3,2
Usuario8091,4,1,4,1,4,3,2,3,1,1
Usuario8092,2,5,2,2,3,5,1,2,4,1
Usuario8093,2,5,3,5,5,3,3,1,1,2
Usuario8094,4,3,3,2,5,2,2,4,4,4
Usuario8095,1,4,4,2,5,1,4,3,5,2
Usuario8096,2,1,4,5,1,3,5,2,3,3
Usuario8097,5,1,4,5,5,5,4,3,5,5
Usuario8098,5,2,3,4,1,2,4,1,5,2
Usuario8099,5,2,2,1,5,3,3,5,1,5
Usuario8100,5,2,4,4,5,5,5,3,1,2
Usuario8101,3,4,4,3,2,1,1,4,3,2
Usuario8102,3,1,2,1,4,3,2,3,1,4
Usuario8103,1,1,3,4,4,1,3,1,2,5
Usuario8104,1,4,4,2,1,5,4,3,3,4
Usuario8105,2,2,4,4,4,1,2,3,2,2
Usuario8106,3,3,1,2,3,2,5,2,4,3
Usuario8107,5,1,1,3,4,3,3,5,3,5
Usuario8108,2,2,4,3,2,3,2,3,1,4
Usuario8109,4,4,5,5,2,5,1,2,4,5
Usuario8110,4,3,3,4,5,4,3,1,5,5
Usuario8111,1,4,2,2,4,1,5,2,5,5
Usuario8112,1,1,5,1,2,4,1,2,5,5
Usuario8113,5,5,4,3,1,4,4,4,2,3
Usuario8114,4,4,4,5,1,3,3,4,2,2
Usuario8115,3,3,5,4,3,2,5,1,2,3
Usuario8116,1,3,3,5,3,4,5,2,3,3
Usuario8117,3,3,2,2,4,5,4,2,4,4
Usuario8118,2,5,4,1,4,5,4,1,4,3
Usuario8119,1,3,3,2,5,5,5,5,2,4
Usuario8120,3,4,1,2,2,2,5,3,1,1
Usuario8121,4,5,1,3,1,3,3,1,4,1
Usuario8122,4,5,3,5,3,5,5,4,4,3
Usuario8123,3,5,3,1,5,4,2,1,5,5
Usuario8124,4,2,2,4,1,4,2,1,5,4
Usuario8125,4,5,1,5,4,3,2,3,5,1
Usuario8126,2,1,2,1,1,3,2,5,1,1
Usuario8127,5,3,1,4,2,3,4,2,4,4
Usuario8128,3,5,5,4,4,3,1,2,3,2
Usuario8129,4,2,3,2,2,3,1,5,2,2
Usuario8130,4,1,3,2,2,4,3,4,3,1
Usuario8131,1,5,2,2,4,1,5,5,1,3
Usuario8132,3,1,2,1,4,3,1,5,1,5
Usuario8133,2,1,4,2,4,2,4,1,2,1
Usuario8134,1,3,5,2,2,2,5,5,1,3
Usuario8135,4,5,2,1,5,2,3,4,2,5
Usuario8136,3,4,5,3,4,2,2,3,3,1
Usuario8137,4,1,4,4,3,4,5,3,3,4
Usuario8138,4,4,5,3,1,2,4,2,1,1
Usuario8139,4,3,5,5,3,2,5,4,3,4
Usuario8140,4,3,4,1,5,3,2,2,1,2
Usuario8141,4,3,4,3,4,1,3,2,4,2
Usuario8142,1,2,3,1,1,5,3,3,4,2
Usuario8143,4,1,3,1,5,5,5,1,3,1
Usuario8144,4,4,3,3,5,2,3,4,2,1
Usuario8145,2,4,4,5,5,1,2,3,1,2
Usuario8146,4,4,5,4,3,5,3,2,1,1
Usuario8147,1,3,5,1,2,3,2,3,2,1
Usuario8148,4,2,5,3,1,1,5,5,1,3
Usuario8149,3,4,3,5,2,4,2,2,3,2
Usuario8150,3,2,1,3,5,1,2,3,5,2
Usuario8151,4,4,2,2,1,1,2,2,5,4
Usuario8152,2,1,5,4,5,4,3,1,2,1
Usuario8153,4,1,1,3,4,4,4,2,3,5
Usuario8154,1,4,4,2,2,4,3,4,2,4
Usuario8155,4,1,1,3,2,3,3,2,1,1
Usuario8156,1,3,2,2,5,2,5,3,5,4
Usuario8157,2,1,2,2,5,5,1,5,5,1
Usuario8158,3,2,4,4,5,3,2,3,1,2
Usuario8159,1,3,1,5,5,1,3,5,2,4
Usuario8160,2,2,2,1,5,2,2,1,2,1
Usuario8161,4,4,4,4,1,4,1,5,4,1
Usuario8162,4,4,3,4,2,3,1,5,4,2
Usuario8163,1,1,1,4,5,2,3,5,3,4
Usuario8164,2,5,5,2,4,5,1,3,3,2
Usuario8165,3,1,5,2,5,4,3,1,3,5
Usuario8166,2,4,2,1,5,1,2,1,2,4
Usuario8167,4,3,1,2,3,4,5,5,2,4
Usuario8168,2,1,5,5,3,2,3,1,2,1
Usuario8169,4,1,4,1,1,3,5,2,4,1
Usuario8170,5,5,3,3,4,4,1,2,1,4
Usuario8171,2,5,4,1,3,2,2,3,3,3
Usuario8172,2,5,1,5,4,1,4,1,2,1
Usuario8173,4,1,3,1,3,1,1,2,2,2
Usuario8174,1,2,5,5,2,4,1,3,5,2
Usuario8175,5,2,5,3,2,2,2,1,3,2
Usuario8176,1,4,3,4,4,1,1,2,4,3
Usuario8177,5,3,3,3,4,1,5,1,3,5
Usuario8178,3,5,1,4,1,1,5,1,2,4
Usuario8179,2,1,1,5,3,5,4,2,5,5
Usuario8180,1,5,1,5,2,3,5,1,4,2
Usuario8181,3,5,5,3,5,1,2,3,3,4
Usuario8182,1,4,4,5,3,4,4,2,5,5
Usuario8183,4,1,3,4,4,1,3,5,2,2
Usuario8184,5,1,5,3,2,1,1,2,2,4
Usuario8185,5,3,5,4,2,4,5,2,1,3
Usuario8186,2,2,5,5,5,4,2,5,5,2
Usuario8187,4,1,1,4,4,1,4,5,2,4
Usuario8188,3,3,3,3,1,4,5,3,4,5
Usuario8189,5,1,3,4,5,5,4,4,3,3
Usuario8190,2,1,5,1,1,1,3,3,3,1
Usuario8191,5,1,1,1,4,5,1,3,4,4
Usuario8192,1,2,1,3,1,1,3,3,2,4
Usuario8193,3,2,1,3,5,2,5,5,5,5
Usuario8194,4,3,2,3,2,1,4,5,1,1
Usuario8195,1,1,5,2,1,5,5,1,1,4
Usuario8196,1,1,1,5,3,5,5,2,2,2
Usuario8197,1,4,1,4,5,5,5,1,2,5
Usuario8198,2,2,3,4,4,1,5,2,4,2
Usuario8199,4,5,2,4,1,2,5,2,1,3
Usuario8200,3,5,1,3,1,3,5,3,4,5
Usuario8201,3,3,1,2,4,1,2,1,5,2
Usuario8202,1,3,2,1,2,1,4,5,3,5
Usuario8203,4,2,1,2,1,2,4,2,5,1
Usuario8204,3,4,4,2,2,3,2,5,4,5
Usuario8205,4,4,2,5,3,1,4,3,2,4
Usuario8206,4,1,1,2,1,4,4,1,4,1
Usuario8207,2,5,2,1,5,3,5,1,4,4
Usuario8208,1,3,2,1,5,4,3,2,1,5
Usuario8209,4,4,4,5,5,5,1,5,4,5
Usuario8210,3,3,1,4,4,2,2,3,1,1
Usuario8211,2,5,3,3,1,3,2,4,3,5
Usuario8212,2,1,1,3,5,2,5,4,5,4
Usuario8213,1,5,5,3,3,5,2,4,5,3
Usuario8214,4,3,4,2,1,4,2,1,4,4
Usuario8215,4,1,1,3,3,4,3,5,5,1
Usuario8216,3,5,3,3,3,3,2,4,5,2
Usuario8217,5,1,4,1,1,2,4,4,5,5
Usuario8218,4,3,4,2,2,3,5,3,1,4
Usuario8219,5,5,2,4,2,4,2,2,2,1
Usuario8220,5,1,4,1,2,1,5,3,4,1
Usuario8221,2,5,3,3,5,1,1,5,3,3
Usuario8222,3,3,4,3,4,2,5,1,5,2
Usuario8223,2,2,5,1,2,3,4,5,3,4
Usuario8224,2,1,2,1,3,2,4,5,5,3
Usuario8225,1,4,4,2,1,5,4,2,3,2
Usuario8226,3,4,4,2,4,2,5,3,5,1
Usuario8227,1,1,4,4,3,5,3,2,1,1
Usuario8228,5,1,1,1,1,3,1,5,1,3
Usuario8229,4,2,3,2,5,1,2,4,3,5
Usuario8230,2,2,2,1,4,2,4,4,3,2
Usuario8231,4,1,1,5,3,1,3,3,4,3
Usuario8232,2,5,1,2,1,5,5,3,3,2
Usuario8233,5,4,3,3,3,5,3,5,4,3
Usuario8234,4,3,2,4,1,3,2,1,4,2
Usuario8235,4,5,5,3,4,1,4,5,5,4
Usuario8236,2,1,1,2,3,1,1,3,2,1
Usuario8237,3,1,1,2,5,4,2,2,4,1
Usuario8238,5,4,3,5,3,2,3,3,1,3
Usuario8239,5,2,4,4,3,3,4,2,2,3
Usuario8240,3,5,1,2,4,3,3,2,4,1
Usuario8241,4,3,5,5,1,3,2,4,1,4
Usuario8242,4,4,4,1,4,4,2,2,5,5
Usuario8243,1,4,3,2,1,5,4,3,1,2
Usuario8244,2,2,4,4,5,3,2,1,3,2
Usuario8245,2,4,4,5,1,5,5,5,2,1
Usuario8246,4,2,5,1,5,2,2,4,5,3
Usuario8247,2,1,3,1,4,5,3,3,4,2
Usuario8248,1,3,2,3,2,2,3,2,5,1
Usuario8249,2,4,1,2,3,1,1,2,3,4
Usuario8250,1,2,3,2,4,3,2,3,3,1
Usuario8251,4,5,3,1,3,4,2,2,3,2
Usuario8252,5,5,3,1,1,5,4,5,5,2
Usuario8253,2,5,1,2,4,2,2,2,1,5
Usuario8254,2,5,3,5,1,4,4,2,4,3
Usuario8255,5,5,1,2,1,3,3,2,3,3
Usuario8256,3,1,3,5,3,1,5,4,5,3
Usuario8257,4,2,5,2,5,4,3,5,5,5
Usuario8258,2,2,1,5,2,4,3,3,5,3
Usuario8259,4,3,1,1,3,2,2,2,2,3
Usuario8260,5,5,2,1,5,3,1,2,1,4
Usuario8261,1,2,2,5,4,1,2,5,5,5
Usuario8262,3,2,4,4,2,5,3,5,4,3
Usuario8263,2,3,5,1,5,1,5,4,1,4
Usuario8264,1,5,3,1,5,2,4,2,1,5
Usuario8265,2,3,5,3,4,2,3,5,2,1
Usuario8266,1,4,2,1,2,5,4,4,5,5
Usuario8267,1,4,4,5,2,2,1,4,5,5
Usuario8268,2,2,4,1,5,4,4,4,1,3
Usuario8269,4,2,3,5,4,4,3,3,2,4
Usuario8270,3,5,4,3,5,3,1,2,5,3
Usuario8271,4,4,3,4,1,5,4,4,2,2
Usuario8272,2,3,2,4,5,2,1,2,2,4
Usuario8273,2,4,1,4,3,2,1,1,1,2
Usuario8274,1,3,5,1,1,1,5,3,4,5
Usuario8275,3,3,2,2,2,2,4,5,2,5
Usuario8276,3,4,2,2,4,5,4,1,4,4
Usuario8277,5,4,3,1,4,1,5,3,2,2
Usuario8278,5,3,2,1,1,5,5,4,4,2
Usuario8279,2,4,3,3,1,4,4,2,4,3
Usuario8280,5,4,1,5,2,3,5,4,1,3
Usuario8281,4,5,4,1,1,5,3,4,1,2
Usuario8282,1,1,4,4,5,5,2,3,3,1
Usuario8283,4,2,3,3,2,3,5,4,2,3
Usuario8284,3,2,3,2,3,4,5,4,2,4
Usuario8285,4,1,3,4,2,4,4,4,1,3
Usuario8286,1,5,1,5,5,4,1,4,3,2
Usuario8287,2,1,4,2,3,3,2,4,5,3
Usuario8288,2,4,3,2,2,3,2,1,3,2
Usuario8289,5,5,1,1,3,4,1,4,4,4
Usuario8290,4,3,1,3,4,3,1,1,2,2
Usuario8291,5,5,2,3,1,1,5,5,5,3
Usuario8292,2,5,1,5,4,3,2,4,1,2
Usuario8293,4,5,5,5,5,4,4,4,4,2
Usuario8294,4,5,2,4,1,2,1,3,1,3
Usuario8295,2,5,4,4,1,1,3,4,1,5
Usuario8296,4,3,5,2,3,4,2,5,1,1
Usuario8297,2,3,4,4,2,1,3,4,2,4
Usuario8298,1,2,4,3,5,1,3,5,4,3
Usuario8299,3,2,2,4,5,3,3,2,5,1
Usuario8300,3,2,1,3,4,4,1,3,4,2
Usuario8301,2,5,1,3,3,4,3,2,2,5
Usuario8302,3,5,2,1,5,5,4,3,5,1
Usuario8303,2,4,3,3,3,1,1,1,2,3
Usuario8304,4,3,4,3,1,4,1,1,4,4
Usuario8305,3,2,2,3,4,2,5,1,1,5
Usuario8306,1,2,5,4,2,1,3,1,1,2
Usuario8307,5,2,1,2,2,5,2,1,3,1
Usuario8308,2,5,4,1,5,2,4,1,3,3
Usuario8309,2,4,1,5,3,3,1,2,2,1
Usuario8310,3,3,2,3,3,2,5,2,5,5
Usuario8311,4,1,5,3,2,3,5,3,3,3
Usuario8312,4,3,4,3,2,3,2,2,3,5
Usuario8313,5,1,3,4,3,5,4,3,2,5
Usuario8314,2,4,2,3,1,2,2,3,2,1
Usuario8315,5,2,2,2,5,4,3,4,1,3
Usuario8316,5,1,5,5,1,5,2,2,3,1
Usuario8317,1,4,5,5,1,5,4,1,3,1
Usuario8318,2,3,5,3,2,3,3,5,3,4
Usuario8319,5,1,1,2,4,3,2,1,1,4
Usuario8320,3,3,1,3,1,5,2,4,1,4
Usuario8321,2,3,2,3,4,4,5,1,1,1
Usuario8322,2,1,1,5,5,3,2,5,2,2
Usuario8323,3,2,4,5,2,3,2,2,1,5
Usuario8324,4,2,3,3,3,2,2,3,5,2
Usuario8325,2,2,2,1,3,1,5,2,2,5
Usuario8326,3,5,2,3,2,2,1,2,3,2
Usuario8327,1,3,5,5,5,4,2,1,5,4
Usuario8328,2,4,4,5,4,5,1,2,2,1
Usuario8329,5,5,1,5,2,4,2,3,3,2
Usuario8330,1,3,2,3,4,1,1,5,5,4
Usuario8331,2,2,4,2,1,5,1,4,5,1
Usuario8332,1,1,5,2,5,3,1,4,3,1
Usuario8333,5,1,3,1,5,2,2,1,3,4
Usuario8334,3,4,4,1,4,4,5,1,1,3
Usuario8335,5,2,3,2,2,5,4,4,1,2
Usuario8336,3,2,5,3,5,4,2,4,3,2
Usuario8337,3,1,2,5,3,3,1,5,5,4
Usuario8338,2,2,3,1,1,3,2,1,4,1
Usuario8339,2,4,2,5,5,2,2,4,2,2
Usuario8340,1,1,1,3,1,2,4,3,1,3
Usuario8341,2,4,1,1,1,1,4,2,3,2
Usuario8342,2,2,3,3,5,4,5,4,2,3
Usuario8343,4,4,4,5,4,3,3,5,3,4
Usuario8344,3,4,1,3,3,4,1,5,3,4
Usuario8345,1,5,4,2,5,4,1,1,2,5
Usuario8346,1,2,4,5,2,4,3,4,1,3
Usuario8347,4,5,1,2,1,4,1,5,5,5
Usuario8348,5,4,4,1,2,3,1,2,1,1
Usuario8349,5,3,5,4,1,4,4,2,3,4
Usuario8350,1,5,1,1,4,3,4,4,1,5
Usuario8351,1,1,5,2,1,4,1,1,2,3
Usuario8352,4,5,1,4,1,4,4,2,3,4
Usuario8353,3,4,4,1,3,1,5,3,4,2
Usuario8354,5,3,2,5,5,1,2,1,3,2
Usuario8355,3,5,5,1,4,2,2,1,3,1
Usuario8356,1,2,3,4,5,1,4,1,5,5
Usuario8357,1,1,4,5,5,4,1,4,3,3
Usuario8358,2,3,2,3,3,4,3,5,2,2
Usuario8359,2,4,3,2,3,3,5,1,3,1
Usuario8360,4,4,1,3,2,4,2,1,5,1
Usuario8361,3,3,3,4,5,3,3,4,1,3
Usuario8362,5,2,4,3,5,3,1,5,4,1
Usuario8363,1,4,1,2,1,5,4,4,4,2
Usuario8364,1,1,4,4,5,4,4,1,2,5
Usuario8365,3,2,3,5,1,1,1,4,2,4
Usuario8366,4,2,4,4,4,1,4,3,3,1
Usuario8367,3,3,5,3,1,5,2,1,4,5
Usuario8368,3,2,4,4,2,2,5,3,3,5
Usuario8369,2,2,4,3,2,5,3,5,4,3
Usuario8370,4,2,5,3,4,4,3,1,5,4
Usuario8371,3,3,2,3,3,5,1,4,4,5
Usuario8372,2,4,1,4,4,1,2,1,1,2
Usuario8373,2,4,3,3,1,2,5,2,4,4
Usuario8374,3,2,2,3,1,1,2,5,1,5
Usuario8375,1,2,5,3,1,4,2,2,2,2
Usuario8376,1,3,2,2,5,1,1,5,1,3
Usuario8377,1,3,3,3,4,3,2,5,4,2
Usuario8378,5,3,1,4,2,4,1,3,3,3
Usuario8379,2,1,3,2,4,1,2,1,4,2
Usuario8380,4,1,1,5,1,3,4,4,3,4
Usuario8381,2,1,3,5,2,3,1,3,3,5
Usuario8382,2,3,2,4,1,1,5,1,4,1
Usuario8383,4,2,5,2,1,5,4,2,2,5
Usuario8384,1,4,1,3,4,5,2,2,3,1
Usuario8385,3,1,1,1,5,3,2,5,2,1
Usuario8386,2,1,2,2,3,4,5,2,4,4
Usuario8387,2,5,2,2,2,1,4,2,2,4
Usuario8388,1,2,4,3,4,4,4,4,1,2
Usuario8389,1,5,2,1,4,3,5,3,4,4
Usuario8390,4,3,2,3,3,5,3,5,2,3
Usuario8391,4,3,3,2,3,2,3,2,5,5
Usuario8392,2,5,1,4,5,2,4,4,5,1
Usuario8393,4,2,4,3,4,5,2,5,2,2
Usuario8394,2,2,3,5,3,5,4,4,5,3
Usuario8395,3,4,5,3,1,3,1,4,2,2
Usuario8396,2,5,1,5,5,4,1,3,2,5
Usuario8397,3,3,1,3,4,4,1,1,5,3
Usuario8398,3,2,5,3,4,3,1,2,3,5
Usuario8399,1,4,2,1,1,2,5,4,4,2
Usuario8400,1,4,2,3,1,5,1,1,2,2
Usuario8401,2,5,1,2,3,5,5,1,3,5
Usuario8402,2,5,5,4,5,1,2,2,4,3
Usuario8403,4,5,4,1,5,4,3,5,5,4
Usuario8404,2,5,1,3,5,1,3,4,4,4
Usuario8405,5,2,2,3,5,2,4,4,5,4
Usuario8406,5,4,2,1,4,5,2,4,5,2
Usuario8407,2,1,5,5,1,3,4,3,1,2
Usuario8408,4,5,2,5,5,2,3,3,1,2
Usuario8409,3,4,3,2,4,2,3,3,4,1
Usuario8410,4,2,1,4,2,1,4,3,4,2
Usuario8411,5,3,1,2,2,1,4,5,4,5
Usuario8412,5,4,1,2,3,2,3,2,4,5
Usuario8413,3,3,1,3,2,1,2,2,2,2
Usuario8414,1,1,4,3,4,4,4,5,1,5
Usuario8415,1,3,2,4,4,2,4,3,5,1
Usuario8416,2,2,4,4,5,3,3,1,2,2
Usuario8417,4,3,1,5,3,4,5,1,3,2
Usuario8418,4,3,1,4,2,5,2,2,5,2
Usuario8419,5,4,3,2,5,1,1,4,5,5
Usuario8420,1,5,5,4,5,3,5,3,2,5
Usuario8421,3,3,5,5,2,5,3,2,4,1
Usuario8422,1,2,5,2,3,1,4,5,3,3
Usuario8423,1,2,5,3,3,4,5,1,5,5
Usuario8424,4,2,1,1,4,2,3,5,3,1
Usuario8425,1,1,4,4,2,3,3,4,5,4
Usuario8426,2,2,3,5,2,5,1,1,3,5
Usuario8427,3,2,3,5,4,1,4,4,2,5
Usuario8428,4,5,2,2,1,2,1,3,3,4
Usuario8429,1,4,3,4,2,3,1,5,5,1
Usuario8430,2,2,5,1,1,1,1,3,5,3
Usuario8431,3,4,5,1,2,1,2,2,1,4
Usuario8432,1,5,4,5,2,2,1,3,2,5
Usuario8433,4,1,2,2,4,5,1,1,2,2
Usuario8434,5,3,1,2,4,5,5,2,5,5
Usuario8435,5,5,3,1,4,2,2,3,4,1
Usuario8436,5,2,2,2,3,4,3,2,4,4
Usuario8437,5,4,4,2,1,2,5,3,3,1
Usuario8438,4,4,1,5,4,3,2,2,4,2
Usuario8439,2,2,4,3,1,1,2,4,4,1
Usuario8440,4,3,5,1,4,2,5,4,4,4
Usuario8441,1,1,3,1,4,4,4,4,3,5
Usuario8442,5,2,1,3,4,2,5,4,5,5
Usuario8443,4,5,3,1,4,1,1,5,5,4
Usuario8444,1,3,3,1,1,3,1,5,3,1
Usuario8445,1,4,3,3,2,1,4,3,1,1
Usuario8446,1,4,4,2,1,4,1,3,4,2
Usuario8447,3,4,4,2,3,3,3,1,3,2
Usuario8448,4,4,3,1,4,1,3,5,3,5
Usuario8449,5,5,1,2,2,5,3,1,3,2
Usuario8450,5,2,4,1,4,4,1,3,5,4
Usuario8451,1,2,5,5,2,3,5,3,3,3
Usuario8452,1,1,1,2,3,3,1,2,4,4
Usuario8453,5,3,1,2,1,3,2,5,4,5
Usuario8454,1,4,5,1,1,1,5,5,2,1
Usuario8455,2,2,2,5,2,1,5,3,4,2
Usuario8456,4,2,2,5,4,4,3,4,3,3
Usuario8457,3,1,2,4,3,1,1,5,3,3
Usuario8458,1,1,4,1,2,2,2,3,3,1
Usuario8459,4,2,4,4,3,5,3,1,1,2
Usuario8460,5,1,4,3,1,4,2,3,2,3
Usuario8461,2,2,2,5,1,5,3,1,3,4
Usuario8462,5,2,2,4,2,3,2,5,1,4
Usuario8463,4,5,3,1,5,5,2,4,3,3
Usuario8464,5,1,5,4,1,3,4,1,5,5
Usuario8465,3,1,5,2,4,2,4,1,1,5
Usuario8466,2,3,2,4,3,3,1,3,3,5
Usuario8467,4,5,3,3,3,4,2,5,1,2
Usuario8468,2,1,5,5,4,5,2,3,2,5
Usuario8469,3,5,2,3,2,2,5,3,5,3
Usuario8470,5,4,4,5,3,2,1,4,4,3
Usuario8471,5,2,2,1,5,2,4,3,2,5
Usuario8472,3,1,5,3,1,3,4,4,3,4
Usuario8473,3,3,4,5,4,1,5,5,3,3
Usuario8474,1,2,5,3,2,2,5,1,1,2
Usuario8475,5,1,2,1,1,5,2,1,5,2
Usuario8476,3,2,2,4,5,4,2,1,2,1
Usuario8477,1,2,1,1,3,1,5,3,5,5
Usuario8478,4,1,2,1,3,2,5,2,2,4
Usuario8479,3,3,3,2,3,3,5,3,3,2
Usuario8480,5,3,1,4,2,5,2,3,1,5
Usuario8481,1,4,5,2,5,1,4,1,3,3
Usuario8482,1,2,5,2,1,4,4,1,3,1
Usuario8483,4,2,1,3,3,4,1,3,1,4
Usuario8484,4,2,4,1,4,3,1,3,3,4
Usuario8485,4,3,2,1,5,3,2,1,1,1
Usuario8486,2,2,2,3,2,5,3,5,3,5
Usuario8487,3,4,4,2,3,3,1,3,3,4
Usuario8488,2,1,3,4,5,3,1,3,5,2
Usuario8489,1,4,2,5,2,3,4,5,4,2
Usuario8490,1,4,2,2,2,5,5,4,4,1
Usuario8491,3,2,1,4,2,4,5,4,1,3
Usuario8492,3,2,1,1,3,4,2,5,4,1
Usuario8493,3,4,2,1,1,1,4,5,3,4
Usuario8494,3,1,2,4,2,3,3,2,5,2
Usuario8495,3,3,2,5,2,2,2,1,3,3
Usuario8496,2,5,2,1,1,4,4,4,4,1
Usuario8497,2,1,2,2,1,3,3,3,3,3
Usuario8498,4,4,5,5,2,5,3,5,5,1
Usuario8499,4,1,3,3,4,1,4,3,2,4
Usuario8500,1,5,4,2,1,2,5,3,4,5
Usuario8501,5,2,2,1,2,3,1,5,4,3
Usuario8502,3,2,4,3,4,4,2,1,1,4
Usuario8503,5,3,2,4,1,1,4,1,1,2
Usuario8504,2,3,5,1,3,2,3,2,3,2
Usuario8505,5,4,2,4,2,4,4,4,5,2
Usuario8506,3,1,3,4,2,4,4,1,2,5
Usuario8507,5,3,3,2,3,1,1,3,2,1
Usuario8508,5,2,1,1,3,4,2,3,3,4
Usuario8509,3,2,1,1,2,5,3,5,2,5
Usuario8510,3,5,3,1,5,4,3,2,2,3
Usuario8511,3,1,4,2,4,3,3,2,2,1
Usuario8512,2,2,1,3,2,4,5,5,5,4
Usuario8513,1,4,3,2,3,3,5,1,2,5
Usuario8514,3,3,2,5,2,1,2,2,4,5
Usuario8515,4,1,3,5,4,2,5,5,4,1
Usuario8516,2,5,4,2,5,1,2,4,3,1
Usuario8517,4,3,1,4,1,1,1,3,5,3
Usuario8518,2,2,2,2,5,5,5,1,4,5
Usuario8519,2,3,1,4,3,3,1,2,5,1
Usuario8520,2,3,4,5,4,3,1,4,3,4
Usuario8521,3,3,4,4,4,4,3,4,3,1
Usuario8522,5,1,5,4,3,4,1,1,4,5
Usuario8523,1,4,5,3,5,1,2,5,3,4
Usuario8524,4,1,4,3,5,4,1,5,3,2
Usuario8525,4,2,4,3,4,2,2,5,5,3
Usuario8526,5,2,4,5,3,3,5,3,4,1
Usuario8527,2,5,4,2,2,2,1,4,2,4
Usuario8528,4,3,1,4,2,5,2,4,4,4
Usuario8529,3,5,2,3,2,3,5,4,1,4
Usuario8530,5,4,1,3,1,3,2,3,1,3
Usuario8531,3,4,3,3,1,5,3,2,2,1
Usuario8532,1,4,2,5,1,3,4,2,2,2
Usuario8533,3,4,2,3,4,2,3,2,5,1
Usuario8534,3,1,2,3,5,2,1,1,4,2
Usuario8535,2,3,5,5,4,5,5,4,4,5
Usuario8536,1,2,5,4,3,5,5,5,5,4
Usuario8537,1,4,4,4,4,3,2,2,5,2
Usuario8538,2,4,3,3,2,1,1,1,4,4
Usuario8539,4,2,1,2,4,5,5,3,2,3
Usuario8540,2,4,1,2,5,4,3,2,4,2
Usuario8541,5,5,1,2,3,1,5,4,2,5
Usuario8542,5,5,2,4,4,5,4,1,1,4
Usuario8543,5,5,4,1,1,4,2,2,3,3
Usuario8544,1,3,5,1,3,2,4,3,3,2
Usuario8545,5,5,1,2,2,5,5,1,1,1
Usuario8546,5,2,2,3,5,2,3,3,5,4
Usuario8547,3,5,5,3,3,5,2,4,3,4
